ID_Transaccion,Fecha,ID_Cliente,Pais,Ciudad,Categoria,Subcategoria,Producto,Cantidad,Precio_Unitario,Costo_Unitario,Venta_Total,Costo_Total,Metodo_Pago
TRX-110401,2023-10-05,1718,Argentina,Córdoba,Hogar,Cocina,Prod_Cocina_2,5.0,47.29,37.17,236.45,185.85,
TRX-108313,2023-10-05,1296,Chile,Concepción,Hogar,Muebles,Prod_Muebles_9,9.0,54.2,30.05,487.8,270.45,Transferencia
TRX-104273,2023-10-05,218,Perú,Trujillo,Ropa,Infantil,Prod_Infantil_2,1.0,43.55,26.06,43.55,26.06,Crédito
TRX-103221,2023-10-05,643,Perú,Trujillo,Ropa,Caballero,Prod_Caballero_11,9.0,16.37,9.73,147.33,87.57,Crédito
TRX-112579,2023-10-05,606,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_16,7.0,24.17,17.98,169.19,125.86,efectivo
TRX-108797,2023-10-05,1129,Perú,Lima,Hogar,Iluminación,Prod_Iluminación_19,7.0,31.17,17.27,218.19,120.89,Transferencia
TRX-113358,2023-10-05,1598,Chile,Santiago,Hogar,Decoración,Prod_Decoración_19,4.0,23.82,15.81,95.28,63.24,Débito
TRX-105405,2023-10-05,1246,argentina,Córdoba,Ropa,Caballero,Prod_Caballero_6,7.0,53.55,28.21,374.85,197.47,Débito
TRX-107503,2023-10-05,1907,Argentina,Rosario,Ropa,Infantil,Prod_Infantil_7,5.0,43.09,29.17,215.45,145.85,Efectivo
TRX-114292,2023-10-05,98,Chile,Santiago,Electrónica,Accesorios,Prod_Accesorios_17,8.0,156.83,106.72,1254.64,853.76,Efectivo
TRX-101635,2023-10-05,706,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_15,3.0,157.42,79.63,472.26,238.89,Crédito
TRX-110297,2023-10-05,1195,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_17,5.0,45.91,36.61,229.55,183.05,Transferencia
TRX-104958,2023-10-05,1253,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_6,8.0,12.92,9.19,103.36,73.52,Efectivo
TRX-100563,2023-10-05,631,Chile,Concepción,Ropa,Calzado,Prod_Calzado_5,3.0,83.16,62.27,249.48,186.81,Crédito
TRX-108436,2023-10-05,1397,Chile,Valparaíso,Ropa,Dama,Prod_Dama_15,2.0,,17.74,62.98,35.48,Efectivo
TRX-113160,2023-10-05,62,Argentina,Buenos Aires,Ropa,Dama,Prod_Dama_18,7.0,50.0,28.62,350.0,200.34,Débito
TRX-107465,2023-10-06,798,Perú,Trujillo,Ropa,Calzado,Prod_Calzado_7,,50.37,37.99,302.22,227.94,Transferencia
TRX-104152,2023-10-06,968,Argentina,Rosario,Electrónica,Celulares,Prod_Celulares_10,4.0,155.07,114.6,620.28,458.4,Transferencia
TRX-110810,2023-10-06,366,Chile,Valparaíso,Ropa,Infantil,Prod_Infantil_18,4.0,26.46,14.45,105.84,57.8,Crédito
TRX-106899,2023-10-06,534,Argentina,Córdoba,Ropa,Calzado,Prod_Calzado_4,6.0,14.19,10.81,85.14,64.86,Transferencia
TRX-112442,2023-10-06,788,Perú,Lima,Electrónica,Laptops,Prod_Laptops_9,4.0,181.72,113.24,726.88,452.96,Crédito
TRX-111338,2023-10-06,1822,Chile,Concepción,Electrónica,Accesorios,Prod_Accesorios_18,4.0,142.23,73.25,568.92,293.0,Débito
TRX-110357,2023-10-06,744,Chile,Valparaíso,,Laptops,Prod_Laptops_19,2.0,84.65,44.95,169.3,89.9,Crédito
TRX-109024,2023-10-06,100,Perú,,Electrónica,Tablets,Prod_Tablets_7,4.0,171.17,96.71,684.68,386.84,Débito
TRX-105084,2023-10-06,1600,Perú,Trujillo,,Laptops,Prod_Laptops_11,3.0,168.07,128.78,504.21,386.34,Débito
TRX-108772,2023-10-06,495,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_19,8.0,57.53,35.66,460.24,285.28,Crédito
TRX-112372,2023-10-06,378,Perú ,Trujillo,Ropa,Dama,Prod_Dama_17,7.0,10.02,7.21,70.14,50.47,Efectivo
TRX-114130,2023-10-06,1259,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_4,5.0,95.22,61.2,476.1,306.0,
TRX-108046,2023-10-06,1846,Argentina,Córdoba,,Cocina,Prod_Cocina_3,4.0,35.65,25.31,142.6,101.24,Crédito
TRX-102588,2023-10-06,55,Perú,Arequipa,Electrónica,Accesorios,Prod_Accesorios_1,1.0,152.47,109.17,152.47,109.17,Débito
TRX-105900,2023-10-06,1956,Argentina,Córdoba,Electrónica,Laptops,Prod_Laptops_1,9.0,146.18,109.36,1315.62,984.24,Crédito
TRX-114104,2023-10-06,57,Perú,Lima,Hogar,Decoración,Prod_Decoración_16,5.0,25.27,20.02,126.35,100.1,Crédito
TRX-100683,2023-10-06,561,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_14,3.0,53.99,32.46,161.97,97.38,Transferencia
TRX-108970,2023-10-06,906,Perú,Lima,Hogar,Muebles,Prod_Muebles_1,3.0,32.77,,98.31,71.31,Efectivo
TRX-112283,2023-10-06,1626,Chile,Valparaíso,Hogar,Muebles,Prod_Muebles_18,,36.37,19.88,36.37,19.88,transferencia
TRX-105928,2023-10-06,1940,Chile,Santiago,Hogar,Decoración,Prod_Decoración_13,7.0,38.51,27.7,269.57,193.9,Crédito
TRX-100540,2023-10-06,1018,Chile,Concepción,Ropa,Infantil,Prod_Infantil_18,2.0,39.08,24.12,78.16,48.24,Crédito
TRX-105045,2023-10-06,1836,Perú,Arequipa,Electrónica,Celulares,Prod_Celulares_18,9.0,150.86,106.22,1357.74,955.98,Débito
TRX-107741,2023-10-06,746,Argentina,Buenos Aires,Electrónica,Tablets,Prod_Tablets_5,4.0,256.86,184.24,1027.44,736.96,Crédito
TRX-109466,2023-10-06,950,PERU,,Electrónica,Accesorios,Prod_Accesorios_16,2.0,130.11,94.28,260.22,188.56,Débito
TRX-103657,2023-10-06,172,Argentina,Buenos Aires,HOGAR,Cocina,Prod_Cocina_6,7.0,47.98,24.48,335.86,171.36,Crédito
TRX-113594,2023-10-06,1727,Argentina,,Hogar,Cocina,Prod_Cocina_11,9.0,54.34,40.37,489.06,363.33,Crédito
TRX-106394,2023-10-06,1461,Perú,Trujillo,Ropa,Caballero,Prod_Caballero_11,1.0,54.49,33.83,54.49,33.83,Crédito
TRX-114195,2023-10-06,909,Argentina,Buenos Aires,Hogar,Iluminación,Prod_Iluminación_6,4.0,30.11,22.29,120.44,89.16,Transferencia
TRX-109540,2023-10-06,1089,Perú,Trujillo,Ropa,Calzado,Prod_Calzado_2,5.0,42.82,22.66,214.1,113.3,efectivo
TRX-110657,2023-10-06,1359,arg.,Buenos Aires,Ropa,Infantil,Prod_Infantil_16,4.0,42.47,27.93,169.88,111.72,Crédito
TRX-102863,2023-10-06,322,Argentina,,Electrónica,Tablets,Prod_Tablets_11,6.0,204.44,155.18,1226.64,931.08,Efectivo
TRX-108507,2023-10-06,916,Argentina,Córdoba,Ropa,Dama,Prod_Dama_10,3.0,38.86,25.19,116.58,75.57,Transferencia
TRX-110339,2023-10-06,771,Argentina,Rosario,,Tablets,Prod_Tablets_10,2.0,123.22,69.11,246.44,138.22,Efectivo
TRX-103780,2023-10-06,220,Argentina,Córdoba,Hogar,Muebles,Prod_Muebles_12,7.0,46.73,30.92,327.11,216.44,Débito
TRX-112566,2023-10-06,881,Chile,Concepción,Hogar,Cocina,Prod_Cocina_11,3.0,58.24,31.36,174.72,94.08,Débito
TRX-109773,2023-10-07,980,Chile,Valparaíso,Electrónica,Laptops,Prod_Laptops_17,2.0,188.0,97.81,376.0,195.62,
TRX-112915,2023-10-07,1993,Perú,Arequipa,Ropa,Caballero,Prod_Caballero_18,4.0,12.48,8.47,49.92,33.88,Crédito
TRX-100608,2023-10-07,1197,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_2,3.0,21.11,12.81,63.33,38.43,Crédito
TRX-100443,2023-10-07,776,ARGENTINA,Córdoba,Electrónica,Celulares,Prod_Celulares_10,,139.39,80.61,1115.12,644.88,Transferencia
TRX-105353,2023-10-07,1277,Perú,Arequipa,Electrónica,Laptops,Prod_Laptops_4,2.0,137.25,69.7,274.5,139.4,Crédito
TRX-110637,2023-10-07,47,Perú,Lima,Electrónica,Celulares,Prod_Celulares_4,5.0,116.35,67.5,581.75,337.5,Transferencia
TRX-113993,2023-10-07,333,Perú,Trujillo,Hogar,Muebles,Prod_Muebles_18,8.0,54.15,37.91,433.2,303.28,Débito
TRX-104304,2023-10-07,477,Chile,Santiago,Hogar,Cocina,Prod_Cocina_7,3.0,58.05,32.76,174.15,98.28,Transferencia
TRX-102783,2023-10-07,1296,Argentina,Rosario,Hogar,Cocina,Prod_Cocina_7,8.0,82.84,51.93,662.72,415.44,Efectivo
TRX-105068,2023-10-07,1876,CHILE,Concepción,Hogar,Muebles,Prod_Muebles_2,5.0,45.51,30.62,227.55,153.1,Débito
TRX-112753,2023-10-07,1133,Perú,Arequipa,Ropa,Caballero,Prod_Caballero_8,6.0,48.07,34.17,288.42,205.02,Transferencia
TRX-110933,2023-10-07,65,Argentina,Córdoba,Electrónica,Laptops,Prod_Laptops_4,7.0,155.74,90.63,1090.18,634.41,Crédito
TRX-107133,2023-10-07,1459,Argentina,Buenos Aires,Ropa,Infantil,Prod_Infantil_2,1.0,28.56,21.16,28.56,21.16,
TRX-112788,2023-10-07,1729,Perú,Lima,Electrónica,Laptops,Prod_Laptops_10,3.0,172.83,104.92,518.49,314.76,Crédito
TRX-114802,2023-10-07,373,Chile,Valparaíso,Electrónica,Accesorios,Prod_Accesorios_16,8.0,176.38,98.22,1411.04,785.76,Crédito
TRX-100276,2023-10-07,1929,Argentina,Córdoba,Electrónica,Tablets,Prod_Tablets_1,2.0,110.6,71.02,221.2,142.04,Crédito
TRX-105319,2023-10-07,362,Chile,Concepción,Hogar,Decoración,Prod_Decoración_5,9.0,47.46,,427.14,334.53,Crédito
TRX-102159,2023-10-07,291,Perú,Trujillo,Electrónica,Accesorios,Prod_Accesorios_6,,138.87,81.58,694.35,407.9,Crédito
TRX-107773,2023-10-07,955,Argentina,Buenos Aires,Electrónica,Celulares,Prod_Celulares_9,7.0,125.55,87.35,878.85,611.45,Efectivo
TRX-106814,2023-10-07,1164,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_7,2.0,41.27,27.78,82.54,55.56,Crédito
TRX-112663,2023-10-07,163,Chile,Concepción,Ropa,Calzado,Prod_Calzado_4,5.0,34.42,21.13,172.1,105.65,Débito
TRX-104709,2023-10-07,651,CHL,Valparaíso,Electrónica,Tablets,Prod_Tablets_6,,139.81,111.78,838.86,670.68,Transferencia
TRX-103476,2023-10-07,896,Argentina,Buenos Aires,Hogar,Decoración,Prod_Decoración_12,1.0,48.45,26.77,48.45,26.77,Efectivo
TRX-111458,2023-10-07,206,Perú,Trujillo,Electrónica,Accesorios,Prod_Accesorios_9,5.0,199.09,127.52,995.45,637.6,Débito
TRX-100420,2023-10-07,420,Perú,Arequipa,Ropa,Caballero,Prod_Caballero_17,3.0,49.34,29.93,148.02,89.79,Efectivo
TRX-111763,2023-10-07,500,Chile,Concepción,Electrónica,Laptops,Prod_Laptops_14,4.0,184.94,96.14,739.76,384.56,Crédito
TRX-101613,2023-10-07,357,Chile,Santiago,Hogar,Iluminación,Prod_Iluminación_18,4.0,34.73,23.34,138.92,93.36,Transferencia
TRX-114675,2023-10-07,408,Argentina,Rosario,Ropa,Calzado,Prod_Calzado_19,6.0,30.25,21.72,181.5,130.32,Efectivo
TRX-114530,2023-10-07,98,Argentina,Córdoba,Electrónica,Celulares,Prod_Celulares_14,6.0,196.47,100.41,1178.82,602.46,Crédito
TRX-111754,2023-10-07,747,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_6,1.0,41.67,22.4,41.67,22.4,Débito
TRX-109030,2023-10-07,1288,Chile,Santiago,Electrónica,Accesorios,Prod_Accesorios_3,3.0,104.5,80.64,313.5,241.92,DEBITO
TRX-107219,2023-10-07,1968,Perú,,Ropa,Dama,Prod_Dama_18,1.0,45.31,35.38,45.31,35.38,Transferencia
TRX-110902,2023-10-07,1748,Chile,Santiago,Ropa,Dama,Prod_Dama_16,9.0,35.51,,319.59,232.83,
TRX-100105,2023-10-07,1032,Chile,Concepción,Electrónica,Laptops,Prod_Laptops_13,1.0,175.71,130.29,175.71,130.29,Efectivo
TRX-101631,2023-10-08,676,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_1,2.0,121.25,67.22,242.5,134.44,Efectivo
TRX-103737,2023-10-08,588,Chile,Concepción,Ropa,Infantil,Prod_Infantil_9,2.0,38.27,30.08,76.54,60.16,Débito
TRX-112435,2023-10-08,1752,Argentina,Buenos Aires,Electrónica,Tablets,Prod_Tablets_9,8.0,83.12,51.63,664.96,413.04,Débito
TRX-112420,2023-10-08,666,Perú,Arequipa,Ropa,Caballero,Prod_Caballero_14,8.0,32.97,18.9,263.76,151.2,Transferencia
TRX-114795,2023-10-08,1532,Perú,Lima,Ropa,Calzado,Prod_Calzado_2,2.0,36.68,18.7,73.36,37.4,Débito
TRX-103856,2023-10-08,1393,Chile,Valparaíso,Hogar,Cocina,Prod_Cocina_18,4.0,40.29,27.02,161.16,108.08,Débito
TRX-102158,2023-10-08,1729,Chile,Santiago,Hogar,Cocina,Prod_Cocina_2,8.0,45.3,34.07,362.4,272.56,Efectivo
TRX-110998,2023-10-08,1456,Chile,Valparaíso,Hogar,Muebles,Prod_Muebles_4,5.0,40.16,24.33,200.8,121.65,Transferencia
TRX-103288,2023-10-08,750,Chile,Valparaíso,Electrónica,Tablets,Prod_Tablets_5,9.0,208.42,124.56,1875.78,1121.04,Crédito
TRX-114893,2023-10-08,369,Perú,,Ropa,Infantil,Prod_Infantil_1,5.0,56.2,29.32,281.0,146.6,Transferencia
TRX-111901,2023-10-08,638,Perú,Lima,Hogar,Decoración,Prod_Decoración_10,2.0,27.78,15.06,55.56,30.12,Efectivo
TRX-112314,2023-10-08,1274,Chile,Valparaíso,Hogar,Cocina,Prod_Cocina_12,1.0,33.67,21.48,33.67,21.48,Crédito
TRX-110492,2023-10-08,30,Argentina,Rosario,Hogar,Iluminación,Prod_Iluminación_1,9.0,42.56,32.0,383.04,288.0,Transferencia
TRX-111002,2023-10-08,1686,Chile,Valparaíso,Ropa,Dama,Prod_Dama_5,1.0,30.59,21.81,30.59,21.81,Transferencia
TRX-104632,2023-10-08,1969,Chile,Valparaíso,Ropa,Calzado,Prod_Calzado_16,2.0,33.34,24.43,66.68,48.86,Crédito
TRX-100436,2023-10-08,1300,Argentina,Buenos Aires,Ropa,Dama,Prod_Dama_12,1.0,20.42,12.08,20.42,12.08,Crédito
TRX-109833,2023-10-08,1698,Chile,Valparaíso,Ropa,Dama,Prod_Dama_15,9.0,39.96,20.17,359.64,181.53,Crédito
TRX-112876,2023-10-08,870,Chile,Santiago,Hogar,Cocina,Prod_Cocina_9,,30.98,17.09,185.88,102.54,Transferencia
TRX-102943,2023-10-08,319,Argentina,Córdoba,Ropa,Caballero,Prod_Caballero_8,2.0,20.64,12.35,41.28,24.7,Crédito
TRX-114311,2023-10-08,8,Perú,Lima,Electrónica,Celulares,Prod_Celulares_10,7.0,255.62,170.03,1789.34,1190.21,Débito
TRX-102653,2023-10-08,64,Perú,Lima,Electrónica,Accesorios,Prod_Accesorios_19,9.0,176.52,119.32,1588.68,1073.88,Crédito
TRX-114411,2023-10-08,193,Argentina,Córdoba,Electrónica,Laptops,Prod_Laptops_4,7.0,111.34,72.27,779.38,505.89,Crédito
TRX-113650,2023-10-08,1433,Chile,Valparaíso,Hogar,Decoración,Prod_Decoración_16,4.0,48.86,25.3,195.44,101.2,Efectivo
TRX-112164,2023-10-08,1997,Perú,Trujillo,Hogar,Decoración,Prod_Decoración_3,2.0,33.08,19.96,66.16,39.92,Transferencia
TRX-107024,2023-10-08,1943,Chile,Concepción,Hogar,Cocina,Prod_Cocina_16,1.0,20.62,15.26,20.62,15.26,Crédito
TRX-101033,2023-10-08,1026,Argentina,Rosario,Hogar,Decoración,Prod_Decoración_2,3.0,43.14,27.67,129.42,83.01,Débito
TRX-107158,2023-10-08,1626,Perú,Trujillo,Electrónica,Tablets,Prod_Tablets_6,8.0,218.34,135.53,1746.72,1084.24,Efectivo
TRX-104525,2023-10-08,1260,Perú,Trujillo,Hogar,Cocina,Prod_Cocina_13,7.0,,26.04,277.41,182.28,Crédito
TRX-110840,2023-10-08,658,Chile,Santiago,Hogar,Decoración,Prod_Decoración_4,3.0,12.33,9.74,36.99,29.22,Transferencia
TRX-106910,2023-10-08,1622,Chile,Concepción,Hogar,Cocina,Prod_Cocina_6,5.0,71.85,50.81,359.25,254.05,Débito
TRX-111084,2023-10-08,1724,Chile,Concepción,Ropa,Infantil,Prod_Infantil_17,3.0,51.11,40.7,153.33,122.1,Efectivo
TRX-113714,2023-10-08,74,Perú,Lima,Hogar,Cocina,Prod_Cocina_19,4.0,44.52,32.03,178.08,128.12,Débito
TRX-112015,2023-10-08,1229,Chile,Santiago,Ropa,Infantil,Prod_Infantil_13,2.0,33.68,24.53,67.36,49.06,Transferencia
TRX-106323,2023-10-08,1954,Perú,Trujillo,Electrónica,Celulares,Prod_Celulares_12,9.0,159.1,112.13,1431.9,1009.17,Débito
TRX-109178,2023-10-08,1860,Perú,Lima,electrónica,Tablets,Prod_Tablets_17,3.0,109.28,71.79,327.84,215.37,Crédito
TRX-113290,2023-10-08,716,Perú,Lima,Electrónica,Laptops,Prod_Laptops_14,3.0,116.77,76.04,350.31,228.12,Transferencia
TRX-110312,2023-10-08,68,arg.,Rosario,Ropa,Dama,Prod_Dama_5,9.0,41.03,29.18,369.27,262.62,Efectivo
TRX-112687,2023-10-09,269,Chile,,Hogar,Iluminación,Prod_Iluminación_9,9.0,34.22,21.39,307.98,192.51,Transferencia
TRX-108967,2023-10-09,1416,Chile,Santiago,Hogar,Decoración,Prod_Decoración_7,8.0,49.75,31.75,398.0,254.0,Transferencia
TRX-104436,2023-10-09,606,Perú,Lima,Ropa,Infantil,Prod_Infantil_12,3.0,38.65,24.25,115.95,72.75,Crédito
TRX-100905,2023-10-09,1226,Argentina,Córdoba,Electrónica,Celulares,Prod_Celulares_15,3.0,190.49,135.11,571.47,405.33,Transferencia
TRX-105032,2023-10-09,1472,CHL,Santiago,Hogar,Cocina,Prod_Cocina_12,1.0,38.13,25.54,38.13,25.54,Transferencia
TRX-112796,2023-10-09,1061,Perú,Arequipa,Hogar,Muebles,Prod_Muebles_18,2.0,57.92,44.26,115.84,88.52,Efectivo
TRX-101377,2023-10-09,1117,Chile,Concepción,Electrónica,Accesorios,Prod_Accesorios_14,7.0,145.18,80.2,1016.26,561.4,CREDITO
TRX-113144,2023-10-09,1284,Perú ,Lima,Electrónica,Accesorios,Prod_Accesorios_12,8.0,133.45,105.08,1067.6,840.64,Efectivo
TRX-101690,2023-10-09,795,Perú,Trujillo,Hogar,Muebles,Prod_Muebles_18,3.0,37.68,25.21,113.04,75.63,
TRX-103075,2023-10-09,212,Chile,Santiago,Electrónica,Accesorios,Prod_Accesorios_12,8.0,165.3,83.31,1322.4,666.48,Transferencia
TRX-102621,2023-10-09,11,Chile,Santiago,Ropa,Caballero,Prod_Caballero_1,6.0,19.82,14.77,118.92,88.62,Crédito
TRX-110350,2023-10-09,1188,Perú,Lima,Ropa,Infantil,Prod_Infantil_14,1.0,25.01,15.79,25.01,15.79,
TRX-101783,2023-10-09,229,Perú,,Electrónica,Accesorios,Prod_Accesorios_13,7.0,174.95,136.3,1224.65,954.1,Efectivo
TRX-113232,2023-10-09,1022,Perú,Trujillo,Ropa,Caballero,Prod_Caballero_7,8.0,38.9,30.44,311.2,243.52,Efectivo
TRX-114218,2023-10-09,1148,Argentina,Rosario,Electrónica,Laptops,Prod_Laptops_9,8.0,144.57,111.72,1156.56,893.76,Débito
TRX-101066,2023-10-09,1414,Perú,,Ropa,Infantil,Prod_Infantil_19,8.0,52.22,,417.76,244.56,Transferencia
TRX-106223,2023-10-09,715,Perú,Lima,Ropa,Caballero,Prod_Caballero_12,3.0,46.71,29.37,140.13,88.11,Transferencia
TRX-110949,2023-10-09,1406,Chile,Valparaíso,Hogar,Iluminación,Prod_Iluminación_14,5.0,50.24,38.97,251.2,194.85,Efectivo
TRX-102483,2023-10-09,1752,peru,Arequipa,Hogar,Decoración,Prod_Decoración_15,3.0,28.23,21.84,84.69,65.52,Débito
TRX-102398,2023-10-09,630,Argentina,Rosario,Electrónica,Laptops,Prod_Laptops_15,8.0,161.82,115.52,1294.56,924.16,Débito
TRX-106582,2023-10-09,1255,Perú,Arequipa,Ropa,Infantil,Prod_Infantil_4,8.0,12.49,9.08,99.92,72.64,Débito
TRX-105716,2023-10-09,1036,Argentina,Rosario,Hogar,Iluminación,Prod_Iluminación_15,3.0,27.47,,82.41,42.06,Crédito
TRX-106564,2023-10-09,1929,Argentina,Rosario,Hogar,Decoración,Prod_Decoración_10,6.0,48.41,35.01,290.46,210.06,Transferencia
TRX-108514,2023-10-09,1883,Argentina,,Hogar,Muebles,Prod_Muebles_8,7.0,40.44,30.4,283.08,212.8,Crédito
TRX-105736,2023-10-09,1543,Chile,Concepción,Electrónica,Laptops,Prod_Laptops_18,3.0,157.31,114.18,471.93,342.54,Débito
TRX-108762,2023-10-09,1702,Perú,Arequipa,Electrónica,Tablets,Prod_Tablets_13,9.0,142.63,86.4,1283.67,777.6,Efectivo
TRX-105711,2023-10-09,199,Argentina,Córdoba,,Caballero,Prod_Caballero_19,9.0,44.53,26.08,400.77,234.72,Efectivo
TRX-109060,2023-10-09,972,Perú,Arequipa,Electrónica,Accesorios,Prod_Accesorios_7,9.0,141.28,71.02,1271.52,639.18,Transferencia
TRX-114399,2023-10-09,1956,Perú,Trujillo,Electrónica,Laptops,Prod_Laptops_4,4.0,,80.31,481.76,321.24,Transferencia
TRX-107854,2023-10-09,260,Chile,Valparaíso,Hogar,Iluminación,Prod_Iluminación_19,,53.6,34.95,214.4,139.8,Transferencia
TRX-104837,2023-10-09,567,Argentina,Rosario,Hogar,Cocina,Prod_Cocina_18,4.0,35.02,27.91,140.08,111.64,Crédito
TRX-101152,2023-10-09,319,Argentina,Córdoba,Electrónica,Accesorios,Prod_Accesorios_16,4.0,98.79,59.2,395.16,236.8,Efectivo
TRX-110770,2023-10-09,590,Chile,Valparaíso,Ropa,Calzado,Prod_Calzado_10,5.0,33.33,22.58,166.65,112.9,Débito
TRX-110364,2023-10-09,96,Perú,Trujillo,Ropa,Caballero,Prod_Caballero_13,8.0,52.65,29.36,421.2,234.88,Transferencia
TRX-110487,2023-10-09,33,Chile,Valparaíso,Electrónica,Accesorios,Prod_Accesorios_4,6.0,187.21,148.59,1123.26,891.54,Crédito
TRX-114481,2023-10-09,823,Chile,Concepción,Ropa,Dama,Prod_Dama_15,2.0,16.51,9.5,33.02,19.0,Transferencia
TRX-100212,2023-10-10,1449,Perú,Trujillo,Ropa,Dama,Prod_Dama_4,8.0,26.93,15.09,215.44,120.72,Crédito
TRX-106729,2023-10-10,155,Perú,Trujillo,Electrónica,Tablets,Prod_Tablets_1,7.0,170.44,112.28,1193.08,785.96,Efectivo
TRX-100756,2023-10-10,516,Chile,Santiago,Ropa,Infantil,Prod_Infantil_11,4.0,28.71,16.58,114.84,66.32,Transferencia
TRX-110506,2023-10-10,71,Perú,Lima,Ropa,Caballero,Prod_Caballero_1,8.0,50.55,34.86,404.4,278.88,Efectivo
TRX-107179,2023-10-10,1750,argentina,Buenos Aires,Ropa,Dama,Prod_Dama_1,6.0,48.67,36.95,292.02,221.7,Transferencia
TRX-107281,2023-10-10,312,Perú,Trujillo,Electrónica,Celulares,Prod_Celulares_8,5.0,118.43,63.38,592.15,316.9,Débito
TRX-104742,2023-10-10,1919,Chile,Santiago,ROPA,Caballero,Prod_Caballero_12,9.0,21.61,16.27,194.49,146.43,Crédito
TRX-108332,2023-10-10,1196,Chile,Valparaíso,Ropa,Caballero,Prod_Caballero_7,1.0,,36.69,48.58,36.69,Efectivo
TRX-110720,2023-10-10,1525,Chile,Santiago,Hogar,Muebles,Prod_Muebles_16,7.0,14.02,7.56,98.14,52.92,Débito
TRX-108960,2023-10-10,1820,Argentina,Rosario,,Celulares,Prod_Celulares_1,8.0,181.19,132.2,1449.52,1057.6,Efectivo
TRX-105069,2023-10-10,629,Argentina,Rosario,Electrónica,Accesorios,Prod_Accesorios_8,2.0,94.02,57.37,188.04,114.74,Débito
TRX-103996,2023-10-10,129,Chile,Santiago,Electrónica,Accesorios,Prod_Accesorios_11,3.0,179.5,116.09,538.5,348.27,Efectivo
TRX-112976,2023-10-10,671,Argentina,Córdoba,Electrónica,Accesorios,Prod_Accesorios_12,3.0,97.52,63.73,292.56,191.19,
TRX-109479,2023-10-10,205,Argentina,Buenos Aires,Ropa,Infantil,Prod_Infantil_4,2.0,64.02,43.88,128.04,87.76,Efectivo
TRX-107145,2023-10-10,1334,Perú,Lima,Ropa,Infantil,Prod_Infantil_17,3.0,45.75,27.26,137.25,81.78,Efectivo
TRX-113361,2023-10-10,1472,Argentina,Rosario,Electrónica,Accesorios,Prod_Accesorios_5,6.0,226.06,169.15,1356.36,1014.9,Crédito
TRX-105280,2023-10-10,741,Argentina,Córdoba,Electrónica,Celulares,Prod_Celulares_8,6.0,129.39,,776.34,565.26,Transferencia
TRX-109424,2023-10-10,672,Perú,Lima,Ropa,Dama,Prod_Dama_11,3.0,32.79,25.97,98.37,77.91,
TRX-105583,2023-10-10,869,Chile,Valparaíso,Electrónica,Tablets,Prod_Tablets_2,5.0,129.88,76.63,649.4,383.15,Efectivo
TRX-106969,2023-10-10,1706,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_13,7.0,,25.68,281.19,179.76,Transferencia
TRX-107540,2023-10-10,171,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_6,6.0,180.63,113.33,1083.78,679.98,Crédito
TRX-114774,2023-10-10,1994,Chile,Concepción,Ropa,Calzado,Prod_Calzado_18,1.0,43.19,31.66,43.19,31.66,Débito
TRX-100161,2023-10-10,1223,Perú,Arequipa,Electrónica,Celulares,Prod_Celulares_12,9.0,79.55,48.11,715.95,432.99,Crédito
TRX-108179,2023-10-10,1406,Chile,Concepción,Electrónica,Laptops,Prod_Laptops_14,6.0,177.55,90.79,1065.3,544.74,Crédito
TRX-105435,2023-10-10,480,Chile,,Electrónica,Accesorios,Prod_Accesorios_5,5.0,230.94,115.66,1154.7,578.3,Débito
TRX-106575,2023-10-10,1358,Argentina,,Ropa,Caballero,Prod_Caballero_2,9.0,35.85,24.74,322.65,222.66,Crédito
TRX-105380,2023-10-10,1096,Chile,Concepción,Electrónica,Celulares,Prod_Celulares_8,3.0,132.61,,397.83,286.35,Crédito 
TRX-103691,2023-10-10,1259,Chile,Valparaíso,Hogar,Cocina,Prod_Cocina_1,9.0,35.42,25.9,318.78,233.1,Crédito
TRX-112470,2023-10-10,1353,Chile,Valparaíso,Electrónica,Celulares,Prod_Celulares_18,8.0,111.03,65.89,888.24,527.12,Débito
TRX-103731,2023-10-10,1909,Perú,Trujillo,Electrónica,Tablets,Prod_Tablets_4,6.0,151.84,93.45,911.04,560.7,Transferencia
TRX-110897,2023-10-10,1763,Argentina,Buenos Aires,Ropa,Calzado,Prod_Calzado_18,3.0,47.94,30.79,143.82,92.37,Transferencia
TRX-105240,2023-10-10,1117,Argentina,Rosario,Electrónica,Tablets,Prod_Tablets_9,8.0,58.39,34.51,467.12,276.08,transferencia
TRX-112348,2023-10-10,243,Perú,Arequipa,Electrónica,Accesorios,Prod_Accesorios_18,7.0,75.88,60.09,531.16,420.63,Transferencia
