,ID_Transaccion,Fecha,ID_Cliente,Pais,Ciudad,Categoria,Subcategoria,Producto,Cantidad,Precio_Unitario,Costo_Unitario,Venta_Total,Costo_Total,Metodo_Pago,Ganancia_Bruta,mes_texto,Total_Compras,Indice_Constancia
6976,TRX-100604,2023-09-14,789,Argentina,Córdoba,Ropa,Dama,Prod_Dama_9,4.0,61.63,37.93,246.52,151.72,Débito,94.8,09-Septiembre,8,02-Regular
6977,TRX-112849,2023-09-14,1683,Argentina,Buenos Aires,Ropa,Caballero,Prod_Caballero_15,9.0,41.8,22.75,376.2,204.75,Transferencia,171.45,09-Septiembre,7,02-Regular
6978,TRX-113606,2023-09-14,45,Argentina,Rosario,Electrónica,Accesorios,Prod_Accesorios_4,2.0,206.64,161.34,413.28,322.68,Débito,90.6,09-Septiembre,6,02-Regular
6979,TRX-112433,2023-09-14,1424,Chile,Santiago,Ropa,Caballero,Prod_Caballero_9,5.0,47.97,28.47,239.85,142.35,Crédito,97.5,09-Septiembre,8,02-Regular
6980,TRX-107576,2023-09-14,1242,Chile,Santiago,Ropa,Caballero,Prod_Caballero_1,7.0,62.12,34.22,434.84,239.54,Transferencia,195.3,09-Septiembre,10,01-Fiel (VIP)
6981,TRX-105938,2023-09-14,148,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_2,7.0,30.3,22.96,212.1,160.72,Transferencia,51.38,09-Septiembre,9,02-Regular
6982,TRX-114645,2023-09-14,1477,Chile,Concepción,Hogar,Decoración,Prod_Decoración_12,5.0,26.23,18.51,131.15,92.55,Transferencia,38.6,09-Septiembre,7,02-Regular
6983,TRX-103983,2023-09-14,210,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_9,1.0,51.29,34.36,51.29,34.36,Débito,16.93,09-Septiembre,8,02-Regular
6984,TRX-100155,2023-09-14,1076,Perú,Sin Especificar,Ropa,Caballero,Prod_Caballero_11,4.0,57.24,32.05,228.96,128.2,Efectivo,100.76,09-Septiembre,10,01-Fiel (VIP)
6985,TRX-112451,2023-09-14,1650,Chile,Valparaíso,Electrónica,Laptops,Prod_Laptops_7,8.0,76.19,42.07,609.52,336.56,Débito,272.96,09-Septiembre,5,02-Regular
6986,TRX-112802,2023-09-14,307,Chile,Concepción,Hogar,Iluminación,Prod_Iluminación_17,4.0,45.8,25.37,183.2,101.48,Crédito,81.72,09-Septiembre,12,01-Fiel (VIP)
6987,TRX-112877,2023-09-14,1870,Argentina,Córdoba,Hogar,Cocina,Prod_Cocina_11,9.0,65.43,35.21,588.87,316.89,Débito,271.98,09-Septiembre,6,02-Regular
6988,TRX-101514,2023-09-14,578,Perú,Trujillo,Ropa,Caballero,Prod_Caballero_15,5.0,13.69,10.11,68.45,50.55,Transferencia,17.9,09-Septiembre,12,01-Fiel (VIP)
6989,TRX-114010,2023-09-15,1490,Argentina,Córdoba,Ropa,Dama,Prod_Dama_2,3.0,7.16,5.62,21.48,16.86,Crédito,4.62,09-Septiembre,9,02-Regular
6990,TRX-113034,2023-09-15,691,Chile,Santiago,Electrónica,Laptops,Prod_Laptops_19,6.0,141.82,76.2,850.92,457.2,Débito,393.72,09-Septiembre,5,02-Regular
6991,TRX-112683,2023-09-15,1683,Argentina,Córdoba,Ropa,Dama,Prod_Dama_15,2.0,47.71,34.72,95.42,69.44,Transferencia,25.98,09-Septiembre,7,02-Regular
6992,TRX-102892,2023-09-15,262,Perú,Trujillo,Hogar,Decoración,Prod_Decoración_6,5.0,69.74,46.69,348.7,233.45,Transferencia,115.25,09-Septiembre,10,01-Fiel (VIP)
6993,TRX-110881,2023-09-15,917,Chile,Concepción,Ropa,Calzado,Prod_Calzado_12,1.0,58.11,38.17,58.11,38.17,Transferencia,19.94,09-Septiembre,6,02-Regular
6994,TRX-109643,2023-09-15,1989,Perú,Trujillo,Ropa,Caballero,Prod_Caballero_2,6.0,35.48,20.77,212.88,124.62,Crédito,88.26,09-Septiembre,10,01-Fiel (VIP)
6995,TRX-107616,2023-09-15,1087,Argentina,Córdoba,Ropa,Dama,Prod_Dama_11,8.0,43.14,32.14,345.12,257.12,Efectivo,88.0,09-Septiembre,10,01-Fiel (VIP)
6996,TRX-109426,2023-09-15,357,Perú,Trujillo,Ropa,Calzado,Prod_Calzado_2,3.0,17.85,10.53,53.55,31.59,Transferencia,21.96,09-Septiembre,10,01-Fiel (VIP)
6997,TRX-100611,2023-09-15,938,Argentina,Rosario,Electrónica,Laptops,Prod_Laptops_3,7.0,131.02,73.61,917.14,515.27,Débito,401.87,09-Septiembre,6,02-Regular
6998,TRX-103198,2023-09-15,1685,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_14,1.0,5.0,3.28,5.0,3.28,Transferencia,1.72,09-Septiembre,9,02-Regular
6999,TRX-104136,2023-09-15,1791,Argentina,Rosario,Electrónica,Accesorios,Prod_Accesorios_18,7.0,118.68,93.51,830.76,654.57,Débito,176.19,09-Septiembre,10,01-Fiel (VIP)
7000,TRX-103262,2023-09-15,1949,Argentina,Rosario,Ropa,Dama,Prod_Dama_18,2.0,26.54,17.23,53.08,34.46,Crédito,18.62,09-Septiembre,2,03-Ocasional
7001,TRX-110479,2023-09-15,1894,Chile,Santiago,Ropa,Infantil,Prod_Infantil_12,4.0,22.66,17.62,90.64,70.48,Transferencia,20.16,09-Septiembre,2,03-Ocasional
7002,TRX-105390,2023-09-15,407,Chile,Valparaíso,Ropa,Caballero,Prod_Caballero_16,1.0,38.78,26.74,38.78,26.74,Transferencia,12.04,09-Septiembre,4,02-Regular
7003,TRX-106941,2023-09-15,1435,Argentina,Rosario,Ropa,Calzado,Prod_Calzado_15,9.0,41.34,31.6,372.06,284.4,Crédito,87.66,09-Septiembre,9,02-Regular
7004,TRX-105524,2023-09-15,520,Perú,Arequipa,Ropa,Dama,Prod_Dama_5,3.0,58.39,39.99,175.17,119.97,Débito,55.2,09-Septiembre,6,02-Regular
7005,TRX-100020,2023-09-15,1335,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_2,4.0,31.69,23.55,126.76,94.2,Efectivo,32.56,09-Septiembre,7,02-Regular
7006,TRX-113481,2023-09-15,1565,Perú,Lima,Electrónica,Celulares,Prod_Celulares_1,5.0,131.87,66.55,659.35,332.75,Débito,326.6,09-Septiembre,4,02-Regular
7007,TRX-109057,2023-09-15,416,Perú,Arequipa,Hogar,Cocina,Prod_Cocina_6,6.0,49.33,28.97,295.98,173.82,Efectivo,122.16,09-Septiembre,3,03-Ocasional
7008,TRX-102770,2023-09-15,1158,Chile,Valparaíso,Hogar,Muebles,Prod_Muebles_16,8.0,55.63,38.62,445.04,308.96,Transferencia,136.08,09-Septiembre,9,02-Regular
7009,TRX-111039,2023-09-15,1566,Chile,Concepción,Ropa,Infantil,Prod_Infantil_18,2.0,46.42,28.29,92.84,56.58,Efectivo,36.26,09-Septiembre,10,01-Fiel (VIP)
7010,TRX-104710,2023-09-15,287,Chile,Valparaíso,Hogar,Cocina,Prod_Cocina_7,6.0,45.48,32.91,272.88,197.46,Crédito,75.42,09-Septiembre,9,02-Regular
7011,TRX-113291,2023-09-15,710,Chile,Concepción,Electrónica,Celulares,Prod_Celulares_18,4.0,199.23,156.1,796.92,624.4,Débito,172.52,09-Septiembre,1,03-Ocasional
7012,TRX-105966,2023-09-15,1689,Argentina,Córdoba,Electrónica,Tablets,Prod_Tablets_2,3.0,109.37,78.47,328.11,235.41,Débito,92.7,09-Septiembre,5,02-Regular
7013,TRX-113556,2023-09-16,1139,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_16,5.0,72.57,56.83,362.85,284.15,No Identificado,78.7,09-Septiembre,9,02-Regular
7014,TRX-100954,2023-09-16,1540,Perú,Trujillo,Electrónica,Celulares,Prod_Celulares_12,7.0,121.35,62.21,849.45,435.47,Crédito,413.98,09-Septiembre,4,02-Regular
7015,TRX-114986,2023-09-16,1117,Argentina,Córdoba,Ropa,Dama,Prod_Dama_7,9.0,18.98,11.5,170.82,103.5,Débito,67.32,09-Septiembre,11,01-Fiel (VIP)
7016,TRX-113432,2023-09-16,1522,Perú,Lima,Electrónica,Tablets,Prod_Tablets_18,4.0,161.27,81.44,645.08,325.76,Efectivo,319.32,09-Septiembre,7,02-Regular
7017,TRX-109876,2023-09-16,1726,Chile,Santiago,Ropa,Caballero,Prod_Caballero_2,5.0,42.68,32.01,213.4,160.05,Transferencia,53.35,09-Septiembre,2,03-Ocasional
7018,TRX-110045,2023-09-16,725,Argentina,Rosario,Ropa,Calzado,Prod_Calzado_3,6.0,22.6,14.5,135.6,87.0,Débito,48.6,09-Septiembre,5,02-Regular
7019,TRX-102825,2023-09-16,581,Perú,Lima,Hogar,Iluminación,Prod_Iluminación_19,8.0,45.09,22.85,360.72,182.8,Crédito,177.92,09-Septiembre,5,02-Regular
7020,TRX-111699,2023-09-16,538,Argentina,Rosario,Ropa,Calzado,Prod_Calzado_6,9.0,56.18,30.48,505.62,274.32,Efectivo,231.3,09-Septiembre,7,02-Regular
7021,TRX-114260,2023-09-16,1984,Argentina,Córdoba,Electrónica,Celulares,Prod_Celulares_8,6.0,138.42,106.21,830.52,637.26,Transferencia,193.26,09-Septiembre,5,02-Regular
7022,TRX-109621,2023-09-16,249,Perú,Trujillo,Hogar,Cocina,Prod_Cocina_18,1.0,51.87,26.66,51.87,26.66,Débito,25.21,09-Septiembre,8,02-Regular
7023,TRX-104474,2023-09-16,611,Chile,Valparaíso,Ropa,Calzado,Prod_Calzado_4,2.0,16.43,12.72,32.86,25.44,Efectivo,7.42,09-Septiembre,6,02-Regular
7024,TRX-106811,2023-09-16,945,Perú,Trujillo,Hogar,Cocina,Prod_Cocina_19,5.0,46.38,31.99,231.9,159.95,Crédito,71.95,09-Septiembre,9,02-Regular
7025,TRX-100217,2023-09-16,1118,Argentina,Rosario,Hogar,Muebles,Prod_Muebles_15,6.0,37.05,21.05,222.3,126.3,Efectivo,96.0,09-Septiembre,7,02-Regular
7026,TRX-103690,2023-09-16,127,Chile,Santiago,Hogar,Cocina,Prod_Cocina_17,5.0,34.18,23.19,170.9,115.95,Débito,54.95,09-Septiembre,7,02-Regular
7027,TRX-113072,2023-09-16,1763,Perú,Trujillo,Hogar,Decoración,Prod_Decoración_11,2.0,29.71,23.25,59.42,46.5,Débito,12.92,09-Septiembre,9,02-Regular
7028,TRX-104125,2023-09-16,1827,Perú,Arequipa,Electrónica,Celulares,Prod_Celulares_14,5.0,135.63,96.87,678.15,484.35,Débito,193.8,09-Septiembre,11,01-Fiel (VIP)
7029,TRX-107928,2023-09-16,1453,Chile,Concepción,Ropa,Caballero,Prod_Caballero_17,3.0,41.04,25.19,123.12,75.57,Débito,47.55,09-Septiembre,6,02-Regular
7030,TRX-110006,2023-09-16,327,Perú,Sin Especificar,Hogar,Iluminación,Prod_Iluminación_8,2.0,16.12,12.76,32.24,25.52,Transferencia,6.72,09-Septiembre,9,02-Regular
7031,TRX-114049,2023-09-16,753,Perú,Lima,Ropa,Infantil,Prod_Infantil_2,7.0,30.72,19.36,215.04,135.52,Débito,79.52,09-Septiembre,2,03-Ocasional
7032,TRX-109044,2023-09-16,1687,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_4,1.0,37.16,29.51,37.16,29.51,Crédito,7.65,09-Septiembre,6,02-Regular
7033,TRX-100841,2023-09-16,1808,Argentina,Buenos Aires,Ropa,Calzado,Prod_Calzado_18,8.0,44.62,28.24,356.96,225.92,Efectivo,131.04,09-Septiembre,9,02-Regular
7034,TRX-100290,2023-09-16,1763,Chile,Concepción,Ropa,Caballero,Prod_Caballero_17,2.0,37.32,27.98,74.64,55.96,Transferencia,18.68,09-Septiembre,9,02-Regular
7035,TRX-103442,2023-09-16,1827,Argentina,Córdoba,Electrónica,Celulares,Prod_Celulares_14,4.0,199.71,121.22,798.84,484.88,Crédito,313.96,09-Septiembre,11,01-Fiel (VIP)
7036,TRX-111025,2023-09-16,816,Chile,Valparaíso,Electrónica,Laptops,Prod_Laptops_7,1.0,120.89,73.13,120.89,73.13,Efectivo,47.76,09-Septiembre,8,02-Regular
7037,TRX-101230,2023-09-16,1305,Perú,Arequipa,Ropa,Caballero,Prod_Caballero_11,5.0,5.0,2.94,25.0,14.7,Transferencia,10.3,09-Septiembre,10,01-Fiel (VIP)
7038,TRX-107553,2023-09-17,1214,Argentina,Rosario,Electrónica,Laptops,Prod_Laptops_5,3.0,140.19,87.83,420.57,263.49,Transferencia,157.08,09-Septiembre,4,02-Regular
7039,TRX-103972,2023-09-17,377,Argentina,Buenos Aires,Ropa,Dama,Prod_Dama_12,4.0,63.43,36.9,253.72,147.6,Transferencia,106.12,09-Septiembre,7,02-Regular
7040,TRX-104468,2023-09-17,446,Chile,Valparaíso,Hogar,Cocina,Prod_Cocina_14,5.0,61.0,34.4,305.0,172.0,Efectivo,133.0,09-Septiembre,8,02-Regular
7041,TRX-104384,2023-09-17,1706,Argentina,Rosario,Hogar,Cocina,Prod_Cocina_14,9.0,40.35,24.37,363.15,219.33,Transferencia,143.82,09-Septiembre,8,02-Regular
7042,TRX-107454,2023-09-17,253,Argentina,Rosario,Electrónica,Laptops,Prod_Laptops_10,6.0,155.82,103.4,934.92,620.4,Débito,314.52,09-Septiembre,7,02-Regular
7043,TRX-112955,2023-09-17,309,Perú,Trujillo,Ropa,Dama,Prod_Dama_4,3.0,27.93,15.45,83.79,46.35,Débito,37.44,09-Septiembre,10,01-Fiel (VIP)
7044,TRX-104236,2023-09-17,1165,Perú,Arequipa,Hogar,Iluminación,Prod_Iluminación_3,7.0,12.66,8.52,88.62,59.64,Débito,28.98,09-Septiembre,8,02-Regular
7045,TRX-100939,2023-09-17,956,Perú,Trujillo,Electrónica,Celulares,Prod_Celulares_12,1.0,208.82,108.34,208.82,108.34,Efectivo,100.48,09-Septiembre,5,02-Regular
7046,TRX-109802,2023-09-17,1458,Perú,Trujillo,Ropa,Infantil,Prod_Infantil_2,9.0,41.25,23.53,371.25,211.77,Efectivo,159.48,09-Septiembre,7,02-Regular
7047,TRX-113493,2023-09-17,387,Perú,Lima,Electrónica,Celulares,Prod_Celulares_19,7.0,121.97,63.72,853.79,446.04,Débito,407.75,09-Septiembre,9,02-Regular
7048,TRX-107526,2023-09-17,781,Argentina,Rosario,Ropa,Calzado,Prod_Calzado_12,8.0,25.54,14.56,204.32,116.48,Crédito,87.84,09-Septiembre,5,02-Regular
7049,TRX-103705,2023-09-17,1565,Chile,Santiago,Hogar,Iluminación,Prod_Iluminación_7,8.0,63.66,39.4,509.28,315.2,Crédito,194.08,09-Septiembre,4,02-Regular
7050,TRX-103724,2023-09-17,1233,Argentina,Córdoba,Ropa,Infantil,Prod_Infantil_10,7.0,54.15,27.65,379.05,193.55,Transferencia,185.5,09-Septiembre,9,02-Regular
7051,TRX-114699,2023-09-17,1793,Argentina,Rosario,Ropa,Calzado,Prod_Calzado_1,6.0,37.84,20.7,227.04,124.2,Crédito,102.84,09-Septiembre,11,01-Fiel (VIP)
7052,TRX-109193,2023-09-17,793,Perú,Arequipa,Ropa,Infantil,Prod_Infantil_11,6.0,34.73,22.55,208.38,135.3,Transferencia,73.08,09-Septiembre,8,02-Regular
7053,TRX-112757,2023-09-17,738,Perú,Arequipa,Hogar,Iluminación,Prod_Iluminación_2,4.0,38.45,26.75,153.8,107.0,Crédito,46.8,09-Septiembre,9,02-Regular
7054,TRX-107134,2023-09-17,1300,Chile,Santiago,Hogar,Iluminación,Prod_Iluminación_11,8.0,58.74,34.94,469.92,279.52,Transferencia,190.4,09-Septiembre,10,01-Fiel (VIP)
7055,TRX-106079,2023-09-17,1126,Perú,Arequipa,Hogar,Iluminación,Prod_Iluminación_16,8.0,56.89,29.56,455.12,236.48,Crédito,218.64,09-Septiembre,8,02-Regular
7056,TRX-111562,2023-09-17,98,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_13,4.0,35.48,23.46,141.92,93.84,Efectivo,48.08,09-Septiembre,6,02-Regular
7057,TRX-103470,2023-09-17,1804,Argentina,Buenos Aires,Hogar,Muebles,Prod_Muebles_18,7.0,36.8,25.27,257.6,176.89,Efectivo,80.71,09-Septiembre,5,02-Regular
7058,TRX-110175,2023-09-17,1807,Perú,Lima,Ropa,Dama,Prod_Dama_1,3.0,37.32,22.72,111.96,68.16,Efectivo,43.8,09-Septiembre,9,02-Regular
7059,TRX-104908,2023-09-17,550,Argentina,Buenos Aires,Hogar,Muebles,Prod_Muebles_5,9.0,58.4,35.98,525.6,323.82,Débito,201.78,09-Septiembre,10,01-Fiel (VIP)
7060,TRX-103360,2023-09-17,317,Chile,Santiago,Electrónica,Tablets,Prod_Tablets_19,3.0,150.8,100.35,452.4,301.05,Transferencia,151.35,09-Septiembre,8,02-Regular
7061,TRX-113734,2023-09-17,1928,Perú,Lima,Ropa,Calzado,Prod_Calzado_7,8.0,38.47,21.02,307.76,168.16,Transferencia,139.6,09-Septiembre,8,02-Regular
7062,TRX-105547,2023-09-17,1018,Argentina,Buenos Aires,Electrónica,Tablets,Prod_Tablets_4,1.0,107.53,60.96,107.53,60.96,Débito,46.57,09-Septiembre,12,01-Fiel (VIP)
7063,TRX-108329,2023-09-17,1962,Perú,Lima,Ropa,Caballero,Prod_Caballero_17,7.0,39.16,26.74,274.12,187.18,Débito,86.94,09-Septiembre,5,02-Regular
7064,TRX-110855,2023-09-17,1803,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_18,6.0,47.89,27.71,287.34,166.26,Efectivo,121.08,09-Septiembre,7,02-Regular
7065,TRX-114115,2023-09-17,462,Argentina,Córdoba,Hogar,Cocina,Prod_Cocina_14,9.0,52.1,26.23,468.9,236.07,Débito,232.83,09-Septiembre,11,01-Fiel (VIP)
7066,TRX-104550,2023-09-17,1330,Chile,Concepción,Hogar,Decoración,Prod_Decoración_19,3.0,32.5,18.97,97.5,56.91,Crédito,40.59,09-Septiembre,7,02-Regular
7067,TRX-107362,2023-09-17,1986,Chile,Valparaíso,Ropa,Caballero,Prod_Caballero_13,5.0,27.14,18.2,135.7,91.0,Transferencia,44.7,09-Septiembre,7,02-Regular
7068,TRX-103015,2023-09-17,1944,Perú,Arequipa,Hogar,Decoración,Prod_Decoración_5,2.0,32.1,25.51,64.2,51.02,Crédito,13.18,09-Septiembre,3,03-Ocasional
7069,TRX-113234,2023-09-17,1702,Argentina,Rosario,Hogar,Cocina,Prod_Cocina_7,6.0,60.88,45.02,365.28,270.12,Débito,95.16,09-Septiembre,4,02-Regular
7070,TRX-103161,2023-09-18,470,Chile,Santiago,Ropa,Caballero,Prod_Caballero_7,1.0,52.92,35.29,52.92,35.29,Débito,17.63,09-Septiembre,7,02-Regular
7071,TRX-112718,2023-09-18,1009,Chile,Concepción,Electrónica,Accesorios,Prod_Accesorios_11,3.0,222.27,125.38,666.81,376.14,Efectivo,290.67,09-Septiembre,7,02-Regular
7072,TRX-113532,2023-09-18,1497,Perú,Lima,Ropa,Infantil,Prod_Infantil_16,5.0,22.17,14.17,110.85,70.85,Efectivo,40.0,09-Septiembre,8,02-Regular
7073,TRX-101235,2023-09-18,813,Chile,Santiago,Ropa,Calzado,Prod_Calzado_9,6.0,53.94,33.52,323.64,201.12,Efectivo,122.52,09-Septiembre,6,02-Regular
7074,TRX-110314,2023-09-18,687,Chile,Valparaíso,Hogar,Iluminación,Prod_Iluminación_1,6.0,30.26,18.38,181.56,110.28,Transferencia,71.28,09-Septiembre,6,02-Regular
7075,TRX-103466,2023-09-18,424,Argentina,Rosario,Ropa,Calzado,Prod_Calzado_3,1.0,46.64,32.15,46.64,32.15,Débito,14.49,09-Septiembre,9,02-Regular
7076,TRX-101601,2023-09-18,463,Perú,Arequipa,Ropa,Infantil,Prod_Infantil_8,7.0,64.44,34.78,451.08,243.46,Débito,207.62,09-Septiembre,8,02-Regular
7077,TRX-109166,2023-09-18,1973,Argentina,Córdoba,Ropa,Caballero,Prod_Caballero_15,2.0,30.21,21.53,60.42,43.06,Crédito,17.36,09-Septiembre,8,02-Regular
7078,TRX-110591,2023-09-18,849,Perú,Arequipa,Electrónica,Celulares,Prod_Celulares_7,1.0,123.84,69.39,123.84,69.39,Efectivo,54.45,09-Septiembre,12,01-Fiel (VIP)
7079,TRX-100130,2023-09-18,465,Perú,Lima,Ropa,Dama,Prod_Dama_10,2.0,22.34,14.32,44.68,28.64,Crédito,16.04,09-Septiembre,8,02-Regular
7080,TRX-103160,2023-09-18,350,Argentina,Rosario,Hogar,Decoración,Prod_Decoración_1,5.0,54.19,33.68,270.95,168.4,Débito,102.55,09-Septiembre,7,02-Regular
7081,TRX-110580,2023-09-18,494,Argentina,Córdoba,Ropa,Dama,Prod_Dama_14,5.0,57.17,39.73,285.85,198.65,Efectivo,87.2,09-Septiembre,7,02-Regular
7082,TRX-105621,2023-09-18,1910,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_15,1.0,97.48,70.04,97.48,70.04,Débito,27.44,09-Septiembre,6,02-Regular
7083,TRX-107279,2023-09-18,1156,Chile,Concepción,Ropa,Caballero,Prod_Caballero_12,4.0,37.45,24.98,149.8,99.92,Efectivo,49.88,09-Septiembre,9,02-Regular
7084,TRX-110941,2023-09-18,7,Perú,Trujillo,Hogar,Cocina,Prod_Cocina_3,8.0,43.98,34.9,351.84,279.2,Crédito,72.64,09-Septiembre,5,02-Regular
7085,TRX-113429,2023-09-18,1852,Argentina,Rosario,Hogar,Cocina,Prod_Cocina_17,1.0,23.04,11.91,23.04,11.91,Efectivo,11.13,09-Septiembre,8,02-Regular
7086,TRX-101925,2023-09-18,1714,Argentina,Buenos Aires,Electrónica,Tablets,Prod_Tablets_14,3.0,71.43,37.82,214.29,113.46,Efectivo,100.83,09-Septiembre,6,02-Regular
7087,TRX-102430,2023-09-18,457,Argentina,Córdoba,Hogar,Muebles,Prod_Muebles_14,8.0,54.77,28.88,438.16,231.04,Transferencia,207.12,09-Septiembre,13,01-Fiel (VIP)
7088,TRX-101364,2023-09-18,1735,Perú,Lima,Hogar,Decoración,Prod_Decoración_8,5.0,44.51,22.47,222.55,112.35,Débito,110.2,09-Septiembre,6,02-Regular
7089,TRX-101970,2023-09-18,209,Perú,Trujillo,Ropa,Calzado,Prod_Calzado_2,2.0,42.09,31.26,84.18,62.52,Transferencia,21.66,09-Septiembre,10,01-Fiel (VIP)
7090,TRX-103987,2023-09-19,1383,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_7,6.0,154.8,103.95,928.8,623.7,Débito,305.1,09-Septiembre,12,01-Fiel (VIP)
7091,TRX-111535,2023-09-19,1743,Chile,Concepción,Ropa,Infantil,Prod_Infantil_13,1.0,29.11,21.39,29.11,21.39,Efectivo,7.72,09-Septiembre,7,02-Regular
7092,TRX-110896,2023-09-19,866,Argentina,Córdoba,Ropa,Caballero,Prod_Caballero_3,4.0,13.88,7.29,55.52,29.16,Crédito,26.36,09-Septiembre,5,02-Regular
7093,TRX-106720,2023-09-19,555,Chile,Valparaíso,Ropa,Dama,Prod_Dama_7,3.0,62.85,43.59,188.55,130.77,Efectivo,57.78,09-Septiembre,11,01-Fiel (VIP)
7094,TRX-109358,2023-09-19,115,Perú,Arequipa,Electrónica,Celulares,Prod_Celulares_7,9.0,41.97,22.14,377.73,199.26,Efectivo,178.47,09-Septiembre,4,02-Regular
7095,TRX-110395,2023-09-19,934,Perú,Arequipa,Hogar,Cocina,Prod_Cocina_10,3.0,47.26,25.45,141.78,76.35,Transferencia,65.43,09-Septiembre,8,02-Regular
7096,TRX-103654,2023-09-19,892,Perú,Trujillo,Ropa,Calzado,Prod_Calzado_6,9.0,53.86,29.95,484.74,269.55,Débito,215.19,09-Septiembre,9,02-Regular
7097,TRX-101923,2023-09-19,244,Chile,Valparaíso,Electrónica,Celulares,Prod_Celulares_12,5.0,146.53,83.28,732.65,416.4,Crédito,316.25,09-Septiembre,6,02-Regular
7098,TRX-111423,2023-09-19,465,Perú,Trujillo,Ropa,Calzado,Prod_Calzado_7,8.0,62.71,33.51,501.68,268.08,Efectivo,233.6,09-Septiembre,8,02-Regular
7099,TRX-114256,2023-09-19,1652,Chile,Sin Especificar,Hogar,Cocina,Prod_Cocina_5,2.0,48.29,33.25,96.58,66.5,Efectivo,30.08,09-Septiembre,7,02-Regular
7100,TRX-105429,2023-09-19,618,Argentina,Buenos Aires,Electrónica,Accesorios,Prod_Accesorios_9,2.0,114.69,73.38,229.38,146.76,Débito,82.62,09-Septiembre,6,02-Regular
7101,TRX-103994,2023-09-19,160,Perú,Trujillo,Hogar,Cocina,Prod_Cocina_16,1.0,64.73,38.02,64.73,38.02,Transferencia,26.71,09-Septiembre,10,01-Fiel (VIP)
7102,TRX-109636,2023-09-19,943,Chile,Concepción,Hogar,Cocina,Prod_Cocina_10,8.0,44.31,27.78,354.48,222.24,Transferencia,132.24,09-Septiembre,5,02-Regular
7103,TRX-102275,2023-09-19,1231,Argentina,Rosario,Ropa,Infantil,Prod_Infantil_18,2.0,38.15,21.53,76.3,43.06,Efectivo,33.24,09-Septiembre,9,02-Regular
7104,TRX-104245,2023-09-19,1537,Argentina,Rosario,Electrónica,Accesorios,Prod_Accesorios_11,2.0,281.23,173.14,562.46,346.28,Crédito,216.18,09-Septiembre,11,01-Fiel (VIP)
7105,TRX-100513,2023-09-19,540,Argentina,Buenos Aires,Ropa,Dama,Prod_Dama_4,1.0,67.23,33.93,67.23,33.93,Transferencia,33.3,09-Septiembre,8,02-Regular
7106,TRX-112615,2023-09-19,1441,Chile,Santiago,Ropa,Calzado,Prod_Calzado_9,4.0,32.66,18.13,130.64,72.52,Débito,58.12,09-Septiembre,4,02-Regular
7107,TRX-108882,2023-09-19,1302,Argentina,Buenos Aires,Hogar,Muebles,Prod_Muebles_17,4.0,37.69,28.95,150.76,115.8,Crédito,34.96,09-Septiembre,7,02-Regular
7108,TRX-114995,2023-09-19,1082,Chile,Santiago,Electrónica,Accesorios,Prod_Accesorios_7,5.0,130.55,79.11,652.75,395.55,Efectivo,257.2,09-Septiembre,4,02-Regular
7109,TRX-111032,2023-09-19,1599,Chile,Concepción,Ropa,Dama,Prod_Dama_9,2.0,54.88,33.57,109.76,67.14,Débito,42.62,09-Septiembre,11,01-Fiel (VIP)
7110,TRX-102003,2023-09-19,693,Perú,Arequipa,Hogar,Cocina,Prod_Cocina_3,2.0,25.82,18.08,51.64,36.16,Efectivo,15.48,09-Septiembre,5,02-Regular
7111,TRX-103686,2023-09-20,749,Chile,Valparaíso,Ropa,Dama,Prod_Dama_1,7.0,25.53,16.58,178.71,116.06,Crédito,62.65,09-Septiembre,6,02-Regular
7112,TRX-114207,2023-09-20,1663,Chile,Santiago,Ropa,Infantil,Prod_Infantil_8,9.0,55.67,35.39,501.03,318.51,Crédito,182.52,09-Septiembre,9,02-Regular
7113,TRX-113220,2023-09-20,73,Chile,Santiago,Ropa,Dama,Prod_Dama_10,2.0,45.8,36.21,91.6,72.42,Débito,19.18,09-Septiembre,4,02-Regular
7114,TRX-104677,2023-09-20,1191,Argentina,Buenos Aires,Electrónica,Celulares,Prod_Celulares_2,3.0,99.99,73.2,299.97,219.6,Crédito,80.37,09-Septiembre,9,02-Regular
7115,TRX-114471,2023-09-20,1645,Argentina,Buenos Aires,Ropa,Calzado,Prod_Calzado_13,9.0,78.85,43.14,709.65,388.26,Transferencia,321.39,09-Septiembre,6,02-Regular
7116,TRX-114493,2023-09-20,1302,Perú,Lima,Ropa,Caballero,Prod_Caballero_8,6.0,39.0,25.85,234.0,155.1,Efectivo,78.9,09-Septiembre,7,02-Regular
7117,TRX-110640,2023-09-20,1853,Argentina,Rosario,Hogar,Cocina,Prod_Cocina_13,7.0,48.48,36.5,339.36,255.5,Transferencia,83.86,09-Septiembre,11,01-Fiel (VIP)
